ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
PCL_INDV:CS202211210_88	MouseBrain 00088 - CS202211210_88	88 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_88		88 L4/5 IT CTX Glut		MouseBrain 00088			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110088			
PCL_INDV:CS202211210_89	MouseBrain 00089 - CS202211210_89	89 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_89		89 L4/5 IT CTX Glut		MouseBrain 00089			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110089			
PCL_INDV:CS202211210_90	MouseBrain 00090 - CS202211210_90	90 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_90		90 L4/5 IT CTX Glut		MouseBrain 00090			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110090			
PCL_INDV:CS202211210_91	MouseBrain 00091 - CS202211210_91	91 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_91		91 L4/5 IT CTX Glut		MouseBrain 00091			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110091			
PCL_INDV:CS202211210_92	MouseBrain 00092 - CS202211210_92	92 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_92		92 L4/5 IT CTX Glut		MouseBrain 00092			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110092			
PCL_INDV:CS202211210_93	MouseBrain 00093 - CS202211210_93	93 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_93		93 L4/5 IT CTX Glut		MouseBrain 00093			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110093			
PCL_INDV:CS202211210_94	MouseBrain 00094 - CS202211210_94	94 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_94		94 L4/5 IT CTX Glut		MouseBrain 00094			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110094			
PCL_INDV:CS202211210_95	MouseBrain 00095 - CS202211210_95	95 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_95		95 L4/5 IT CTX Glut		MouseBrain 00095			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110095			
PCL_INDV:CS202211210_96	MouseBrain 00096 - CS202211210_96	96 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_96		96 L4/5 IT CTX Glut		MouseBrain 00096			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110096			
PCL_INDV:CS202211210_97	MouseBrain 00097 - CS202211210_97	97 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_97		97 L4/5 IT CTX Glut		MouseBrain 00097			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110097			
PCL_INDV:CS202211210_98	MouseBrain 00098 - CS202211210_98	98 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_98		98 L4/5 IT CTX Glut		MouseBrain 00098			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110098			
PCL_INDV:CS202211210_99	MouseBrain 00099 - CS202211210_99	99 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_99		99 L4/5 IT CTX Glut		MouseBrain 00099			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110099			
PCL_INDV:CS202211210_100	MouseBrain 00100 - CS202211210_100	100 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_100		100 L4/5 IT CTX Glut		MouseBrain 00100			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110100			
PCL_INDV:CS202211210_101	MouseBrain 00101 - CS202211210_101	101 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_101		101 L4/5 IT CTX Glut		MouseBrain 00101			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110101			
PCL_INDV:CS202211210_102	MouseBrain 00102 - CS202211210_102	102 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_102		102 L4/5 IT CTX Glut		MouseBrain 00102			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110102			
PCL_INDV:CS202211210_103	MouseBrain 00103 - CS202211210_103	103 L4/5 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5210		CS202211210_103		103 L4/5 IT CTX Glut		MouseBrain 00103			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110103			
PCL_INDV:CS202211210_104	MouseBrain 00104 - CS202211210_104	104 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_104		104 L2/3 IT CTX Glut		MouseBrain 00104			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110104			
PCL_INDV:CS202211210_105	MouseBrain 00105 - CS202211210_105	105 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_105		105 L2/3 IT CTX Glut		MouseBrain 00105			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110105			
PCL_INDV:CS202211210_106	MouseBrain 00106 - CS202211210_106	106 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_106		106 L2/3 IT CTX Glut		MouseBrain 00106			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110106			
PCL_INDV:CS202211210_107	MouseBrain 00107 - CS202211210_107	107 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_107		107 L2/3 IT CTX Glut		MouseBrain 00107			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110107			
PCL_INDV:CS202211210_108	MouseBrain 00108 - CS202211210_108	108 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_108		108 L2/3 IT CTX Glut		MouseBrain 00108			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110108			
PCL_INDV:CS202211210_109	MouseBrain 00109 - CS202211210_109	109 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_109		109 L2/3 IT CTX Glut		MouseBrain 00109			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110109			
PCL_INDV:CS202211210_110	MouseBrain 00110 - CS202211210_110	110 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_110		110 L2/3 IT CTX Glut		MouseBrain 00110			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110110			
PCL_INDV:CS202211210_111	MouseBrain 00111 - CS202211210_111	111 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_111		111 L2/3 IT CTX Glut		MouseBrain 00111			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110111			
PCL_INDV:CS202211210_112	MouseBrain 00112 - CS202211210_112	112 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_112		112 L2/3 IT CTX Glut		MouseBrain 00112			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110112			
PCL_INDV:CS202211210_113	MouseBrain 00113 - CS202211210_113	113 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_113		113 L2/3 IT CTX Glut		MouseBrain 00113			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110113			
PCL_INDV:CS202211210_114	MouseBrain 00114 - CS202211210_114	114 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_114		114 L2/3 IT CTX Glut		MouseBrain 00114			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110114			
PCL_INDV:CS202211210_115	MouseBrain 00115 - CS202211210_115	115 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_115		115 L2/3 IT CTX Glut		MouseBrain 00115			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110115			
PCL_INDV:CS202211210_116	MouseBrain 00116 - CS202211210_116	116 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_116		116 L2/3 IT CTX Glut		MouseBrain 00116			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110116			
PCL_INDV:CS202211210_117	MouseBrain 00117 - CS202211210_117	117 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_117		117 L2/3 IT CTX Glut		MouseBrain 00117			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110117			
PCL_INDV:CS202211210_118	MouseBrain 00118 - CS202211210_118	118 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_118		118 L2/3 IT CTX Glut		MouseBrain 00118			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110118			
PCL_INDV:CS202211210_119	MouseBrain 00119 - CS202211210_119	119 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_119		119 L2/3 IT CTX Glut		MouseBrain 00119			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110119			
PCL_INDV:CS202211210_120	MouseBrain 00120 - CS202211210_120	120 L2/3 IT CTX Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5211		CS202211210_120		120 L2/3 IT CTX Glut		MouseBrain 00120			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110120			
PCL_INDV:CS202211210_121	MouseBrain 00121 - CS202211210_121	121 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_121		121 L2/3 IT ENT Glut		MouseBrain 00121			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110121			
PCL_INDV:CS202211210_122	MouseBrain 00122 - CS202211210_122	122 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_122		122 L2/3 IT ENT Glut		MouseBrain 00122			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110122			
PCL_INDV:CS202211210_123	MouseBrain 00123 - CS202211210_123	123 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_123		123 L2/3 IT ENT Glut		MouseBrain 00123			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110123			
PCL_INDV:CS202211210_124	MouseBrain 00124 - CS202211210_124	124 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_124		124 L2/3 IT ENT Glut		MouseBrain 00124			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110124			
PCL_INDV:CS202211210_125	MouseBrain 00125 - CS202211210_125	125 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_125		125 L2/3 IT ENT Glut		MouseBrain 00125			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110125			
PCL_INDV:CS202211210_126	MouseBrain 00126 - CS202211210_126	126 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_126		126 L2/3 IT ENT Glut		MouseBrain 00126			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110126			
PCL_INDV:CS202211210_127	MouseBrain 00127 - CS202211210_127	127 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_127		127 L2/3 IT ENT Glut		MouseBrain 00127			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110127			
PCL_INDV:CS202211210_128	MouseBrain 00128 - CS202211210_128	128 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_128		128 L2/3 IT ENT Glut		MouseBrain 00128			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110128			
PCL_INDV:CS202211210_129	MouseBrain 00129 - CS202211210_129	129 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_129		129 L2/3 IT ENT Glut		MouseBrain 00129			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110129			
PCL_INDV:CS202211210_130	MouseBrain 00130 - CS202211210_130	130 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_130		130 L2/3 IT ENT Glut		MouseBrain 00130			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110130			
PCL_INDV:CS202211210_131	MouseBrain 00131 - CS202211210_131	131 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_131		131 L2/3 IT ENT Glut		MouseBrain 00131			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110131			
PCL_INDV:CS202211210_132	MouseBrain 00132 - CS202211210_132	132 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_132		132 L2/3 IT ENT Glut		MouseBrain 00132			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110132			
PCL_INDV:CS202211210_133	MouseBrain 00133 - CS202211210_133	133 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_133		133 L2/3 IT ENT Glut		MouseBrain 00133			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110133			
PCL_INDV:CS202211210_134	MouseBrain 00134 - CS202211210_134	134 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_134		134 L2/3 IT ENT Glut		MouseBrain 00134			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110134			
PCL_INDV:CS202211210_135	MouseBrain 00135 - CS202211210_135	135 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_135		135 L2/3 IT ENT Glut		MouseBrain 00135			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110135			
PCL_INDV:CS202211210_136	MouseBrain 00136 - CS202211210_136	136 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_136		136 L2/3 IT ENT Glut		MouseBrain 00136			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110136			
PCL_INDV:CS202211210_137	MouseBrain 00137 - CS202211210_137	137 L2/3 IT ENT Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5212		CS202211210_137		137 L2/3 IT ENT Glut		MouseBrain 00137			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110137			
PCL_INDV:CS202211210_138	MouseBrain 00138 - CS202211210_138	138 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_138		138 L2/3 IT ENTl-PIR Glut		MouseBrain 00138			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110138			
PCL_INDV:CS202211210_139	MouseBrain 00139 - CS202211210_139	139 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_139		139 L2/3 IT ENTl-PIR Glut		MouseBrain 00139			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110139			
PCL_INDV:CS202211210_140	MouseBrain 00140 - CS202211210_140	140 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_140		140 L2/3 IT ENTl-PIR Glut		MouseBrain 00140			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110140			
PCL_INDV:CS202211210_141	MouseBrain 00141 - CS202211210_141	141 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_141		141 L2/3 IT ENTl-PIR Glut		MouseBrain 00141			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110141			
PCL_INDV:CS202211210_142	MouseBrain 00142 - CS202211210_142	142 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_142		142 L2/3 IT ENTl-PIR Glut		MouseBrain 00142			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110142			
PCL_INDV:CS202211210_143	MouseBrain 00143 - CS202211210_143	143 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_143		143 L2/3 IT ENTl-PIR Glut		MouseBrain 00143			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110143			
PCL_INDV:CS202211210_144	MouseBrain 00144 - CS202211210_144	144 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_144		144 L2/3 IT ENTl-PIR Glut		MouseBrain 00144			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110144			
PCL_INDV:CS202211210_145	MouseBrain 00145 - CS202211210_145	145 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_145		145 L2/3 IT ENTl-PIR Glut		MouseBrain 00145			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110145			
PCL_INDV:CS202211210_146	MouseBrain 00146 - CS202211210_146	146 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_146		146 L2/3 IT ENTl-PIR Glut		MouseBrain 00146			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110146			
PCL_INDV:CS202211210_147	MouseBrain 00147 - CS202211210_147	147 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_147		147 L2/3 IT ENTl-PIR Glut		MouseBrain 00147			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110147			
PCL_INDV:CS202211210_148	MouseBrain 00148 - CS202211210_148	148 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_148		148 L2/3 IT ENTl-PIR Glut		MouseBrain 00148			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110148			
PCL_INDV:CS202211210_149	MouseBrain 00149 - CS202211210_149	149 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_149		149 L2/3 IT ENTl-PIR Glut		MouseBrain 00149			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110149			
PCL_INDV:CS202211210_150	MouseBrain 00150 - CS202211210_150	150 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_150		150 L2/3 IT ENTl-PIR Glut		MouseBrain 00150			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110150			
PCL_INDV:CS202211210_151	MouseBrain 00151 - CS202211210_151	151 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_151		151 L2/3 IT ENTl-PIR Glut		MouseBrain 00151			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110151			
PCL_INDV:CS202211210_152	MouseBrain 00152 - CS202211210_152	152 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_152		152 L2/3 IT ENTl-PIR Glut		MouseBrain 00152			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110152			
PCL_INDV:CS202211210_153	MouseBrain 00153 - CS202211210_153	153 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_153		153 L2/3 IT ENTl-PIR Glut		MouseBrain 00153			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110153			
PCL_INDV:CS202211210_154	MouseBrain 00154 - CS202211210_154	154 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_154		154 L2/3 IT ENTl-PIR Glut		MouseBrain 00154			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110154			
PCL_INDV:CS202211210_155	MouseBrain 00155 - CS202211210_155	155 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_155		155 L2/3 IT ENTl-PIR Glut		MouseBrain 00155			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110155			
PCL_INDV:CS202211210_156	MouseBrain 00156 - CS202211210_156	156 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_156		156 L2/3 IT ENTl-PIR Glut		MouseBrain 00156			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110156			
PCL_INDV:CS202211210_157	MouseBrain 00157 - CS202211210_157	157 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_157		157 L2/3 IT ENTl-PIR Glut		MouseBrain 00157			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110157			
PCL_INDV:CS202211210_158	MouseBrain 00158 - CS202211210_158	158 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_158		158 L2/3 IT ENTl-PIR Glut		MouseBrain 00158			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110158			
PCL_INDV:CS202211210_159	MouseBrain 00159 - CS202211210_159	159 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_159		159 L2/3 IT ENTl-PIR Glut		MouseBrain 00159			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110159			
PCL_INDV:CS202211210_160	MouseBrain 00160 - CS202211210_160	160 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_160		160 L2/3 IT ENTl-PIR Glut		MouseBrain 00160			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110160			
PCL_INDV:CS202211210_161	MouseBrain 00161 - CS202211210_161	161 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_161		161 L2/3 IT ENTl-PIR Glut		MouseBrain 00161			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110161			
PCL_INDV:CS202211210_162	MouseBrain 00162 - CS202211210_162	162 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_162		162 L2/3 IT ENTl-PIR Glut		MouseBrain 00162			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110162			
PCL_INDV:CS202211210_163	MouseBrain 00163 - CS202211210_163	163 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_163		163 L2/3 IT ENTl-PIR Glut		MouseBrain 00163			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110163			
PCL_INDV:CS202211210_164	MouseBrain 00164 - CS202211210_164	164 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_164		164 L2/3 IT ENTl-PIR Glut		MouseBrain 00164			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110164			
PCL_INDV:CS202211210_165	MouseBrain 00165 - CS202211210_165	165 L2/3 IT ENTl-PIR Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5213		CS202211210_165		165 L2/3 IT ENTl-PIR Glut		MouseBrain 00165			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110165			
PCL_INDV:CS202211210_166	MouseBrain 00166 - CS202211210_166	166 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_166		166 IT AON-TT-DP Glut		MouseBrain 00166			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110166			
PCL_INDV:CS202211210_167	MouseBrain 00167 - CS202211210_167	167 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_167		167 IT AON-TT-DP Glut		MouseBrain 00167			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110167			
PCL_INDV:CS202211210_168	MouseBrain 00168 - CS202211210_168	168 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_168		168 IT AON-TT-DP Glut		MouseBrain 00168			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110168			
PCL_INDV:CS202211210_169	MouseBrain 00169 - CS202211210_169	169 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_169		169 IT AON-TT-DP Glut		MouseBrain 00169			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110169			
PCL_INDV:CS202211210_170	MouseBrain 00170 - CS202211210_170	170 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_170		170 IT AON-TT-DP Glut		MouseBrain 00170			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110170			
PCL_INDV:CS202211210_171	MouseBrain 00171 - CS202211210_171	171 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_171		171 IT AON-TT-DP Glut		MouseBrain 00171			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110171			
PCL_INDV:CS202211210_172	MouseBrain 00172 - CS202211210_172	172 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_172		172 IT AON-TT-DP Glut		MouseBrain 00172			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110172			
PCL_INDV:CS202211210_173	MouseBrain 00173 - CS202211210_173	173 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_173		173 IT AON-TT-DP Glut		MouseBrain 00173			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110173			
PCL_INDV:CS202211210_174	MouseBrain 00174 - CS202211210_174	174 IT AON-TT-DP Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202211210_5214		CS202211210_174		174 IT AON-TT-DP Glut		MouseBrain 00174			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0110174			
