cluster_id	cluster_label	supertype_id	supertype_label	supertype_id_label	subclass_id	subclass_label	subclass_id_label	class_id	class_label	class_id_label	division_id	division_label	division_id_label	neighborhood	nt_type_label	nt_type_combo_label	nt.markers	np.markers	combo.markers	top.markers	tentative_anatomical_annotation	max_dissection_region	cluster_size	size.10xv2	size.10xv3	F	M	sex bias	Dark	Light	gene.counts.10xv2	gene.counts.10xv3	umi.counts.10xv2	umi.counts.10xv3	qc.score.10xv2	qc.score.10xv3	taxonomy_id	cell_set_accession.cluster	cell_set_accession.supertype	cell_set_accession.subclass	cell_set_accession.class	cell_set_accession.division
38	0038 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:10.1	Cck:10.2	Colq,Egr3,Penk,Trbc2	Colq,Gm11549,Ovol2	ORB	PL-ILA-ORB	3985	3699	286	0.35	0.65		0.13	0.87	5342.19870235199	7917.12237762238	18217.6499053798	48857.5174825175	395.240517371767	402.681554250455	CCN202212150	CS202212150_38	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
39	0039 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.3	Cck:11.2	Igfbp6,Trbc2,Rspo1,Cryab	Igfbp6,Ovol2,Gm11549	NA	SSp	1325	1131	194	0.48	0.52		0.14	0.86	4755.41467727675	5730.72164948454	14596.1556145004	22615.618556701	389.166273448288	454.531607873062	CCN202212150	CS202212150_39	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
40	0040 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.9	Cck:9.8	Blnk,Sulf1,Cryab,Gucy1a1	Blnk,9130024F11Rik,Satb2	NA	VIS	5674	5005	669	0.31	0.69		0.04	0.96	3247.44395604396	3557.47832585949	7349.83936063936	8342.88789237668	354.984260774602	326.667126012689	CCN202212150	CS202212150_40	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
41	0041 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.8	Cck:10.3	Osr1,Satb2,Ighm,Chn2	Osr1,Blnk,5330416C01Rik	NA	VIS	28525	18281	10244	0.42	0.58		0.26	0.74	5167.38608391226	6705.1803006638	16646.1071604398	33408.7745021476	394.022651192821	378.952767833802	CCN202212150	CS202212150_41	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
42	0042 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.9	Cck:10,Penk:3.2	Blnk,Ighm,C1ql3,Pou3f1	Blnk,Igfbp6,Ccnb1	NA	MOp	6175	2498	3677	0.46	0.54		0.37	0.63	5589.05964771817	6669.51862931738	19413.9231385108	33001.0008158825	392.045155732416	388.391568689047	CCN202212150	CS202212150_42	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
43	0043 L6 IT CTX Glut_2	14	L6 IT CTX Glut_2	0014 L6 IT CTX Glut_2	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.9	Cck:9.8	Gm11549,Ighm,C1ql3,Pld5	Gm11549,9130024F11Rik,Satb2	NA	SSp	3181	2730	451	0.55	0.45		0.07	0.93	4145.94029304029	4510.89578713969	11009.1043956044	13857.6607538803	347.425680014858	332.891203080812	CCN202212150	CS202212150_43	CS202212150_5210	CS202212150_6127	CS202212150_6348	CS202212150_6375
44	0044 L6 IT CTX Glut_3	15	L6 IT CTX Glut_3	0015 L6 IT CTX Glut_3	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:10	Cck:9.8,Adcyap1:5.6	Dkkl1,Fst,Il1rapl2,Dkk2	Dkkl1,Gm11549,Ovol2	ORB	PL-ILA-ORB	1889	1471	418	0.46	0.54		0.4	0.6	5887.49558123725	8444.77990430622	22366.9286199864	58416.1626794258	392.797721878016	402.002203141778	CCN202212150	CS202212150_44	CS202212150_5211	CS202212150_6127	CS202212150_6348	CS202212150_6375
45	0045 L6 IT CTX Glut_3	15	L6 IT CTX Glut_3	0015 L6 IT CTX Glut_3	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:10.3	Cck:10.1	Prss22,Fst,Drd1,BC006965	Prss22,Dkkl1,Ovol2	AI-TPE	AUD	1892	1733	159	0.52	0.48		0.18	0.82	4970.95845354876	7815.72327044025	15610.1806116561	47047.5911949686	376.538296514657	392.027967473696	CCN202212150	CS202212150_45	CS202212150_5211	CS202212150_6127	CS202212150_6348	CS202212150_6375
46	0046 L6 IT CTX Glut_3	15	L6 IT CTX Glut_3	0015 L6 IT CTX Glut_3	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.9	Cck:9.9,Adcyap1:3.9	1700047F07Rik,Fst,Cck,Cpne9	1700047F07Rik,Fst,Dkkl1	NA	VIS	4840	4251	589	0.49	0.51		0.16	0.84	4882.68078099271	7212.59932088285	15164.8320395201	39160.2139219015	373.843784362282	382.156217293878	CCN202212150	CS202212150_46	CS202212150_5211	CS202212150_6127	CS202212150_6348	CS202212150_6375
47	0047 L6 IT CTX Glut_3	15	L6 IT CTX Glut_3	0015 L6 IT CTX Glut_3	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.8	Cck:9.7	1700047F07Rik,Robo3,Il1rapl2,Fst	1700047F07Rik,Prss22,Robo3	NA	SS-GU-VISC	2005	1760	245	0.49	0.51		0.16	0.84	4810.27045454545	6603.81224489796	14790.2346590909	31459.7551020408	368.393196671268	364.207086401264	CCN202212150	CS202212150_47	CS202212150_5211	CS202212150_6127	CS202212150_6348	CS202212150_6375
48	0048 L6 IT CTX Glut_3	15	L6 IT CTX Glut_3	0015 L6 IT CTX Glut_3	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.6	Cck:10.5	Prss22,Fst,Il1rapl2,Plekha2	Prss22,Fst,Satb2	NA	MOp	4395	2936	1459	0.41	0.59		0.12	0.88	4745.50613079019	6323.47566826594	14267.1917574932	28534.390678547	366.049074320669	382.408606215288	CCN202212150	CS202212150_48	CS202212150_5211	CS202212150_6127	CS202212150_6348	CS202212150_6375
49	0049 L6 IT CTX Glut_4	16	L6 IT CTX Glut_4	0016 L6 IT CTX Glut_4	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.7	Cck:9.8,Adcyap1:5.4,Npy:4,Penk:3.4	Ptgs2,Rrad,Npy2r,Drd1	Ptgs2,Lipg,Gm36251	PL-ILA	PL-ILA-ORB	1783	1567	216	0.51	0.49		0.26	0.74	4612.28525845565	7294.65277777778	15203.5386088066	47750.5	386.029212227442	398.890983040164	CCN202212150	CS202212150_49	CS202212150_5212	CS202212150_6127	CS202212150_6348	CS202212150_6375
50	0050 L6 IT CTX Glut_4	16	L6 IT CTX Glut_4	0016 L6 IT CTX Glut_4	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.8	Cck:9.9	Osr1,Met,Gm5820,1700023F02Rik	Osr1,1700023F02Rik,Igfn1	NA	VIS	5380	5219	161	0.3	0.7		0.02	0.98	4408.58114581337	7114.07453416149	12531.5416746503	36117.7204968944	378.59469722021	376.865315833147	CCN202212150	CS202212150_50	CS202212150_5212	CS202212150_6127	CS202212150_6348	CS202212150_6375
51	0051 L6 IT CTX Glut_4	16	L6 IT CTX Glut_4	0016 L6 IT CTX Glut_4	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.7	Cck:9.8,Adcyap1:4.2	A830029E22Rik,Tnfaip6,Il1rapl2,Fst	A830029E22Rik,Dnah14,Fst	NA	VIS	1666	1480	186	0.38	0.62		0.1	0.9	4922.83310810811	7343.25268817204	16055.6797297297	44692.3010752688	385.086413945554	374.171280211517	CCN202212150	CS202212150_51	CS202212150_5212	CS202212150_6127	CS202212150_6348	CS202212150_6375
52	0052 L6 IT CTX Glut_4	16	L6 IT CTX Glut_4	0016 L6 IT CTX Glut_4	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.7	Cck:10	Adgrd1,1700023F02Rik,Tnfaip6,Ptchd4	Adgrd1,Lipg,1700023F02Rik	NA	VIS	9899	9420	479	0.33	0.67		0.04	0.96	4355.39161358811	6794.75574112735	13088.3496815287	39340.0981210856	389.280522627441	374.257363444277	CCN202212150	CS202212150_52	CS202212150_5212	CS202212150_6127	CS202212150_6348	CS202212150_6375
53	0053 L6 IT CTX Glut_5	17	L6 IT CTX Glut_5	0017 L6 IT CTX Glut_5	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:9.8	Cck:9.4,Penk:3.1	Blnk,Dmrt2,C1ql3,Scn4b	Blnk,Gm48530,Gm6209	ACA	ACA	4529	4056	473	0.44	0.56		0.22	0.78	5175.0557199211	8277.64059196617	16923.3508382643	53403.9852008457	380.23336146662	396.994691746918	CCN202212150	CS202212150_53	CS202212150_5213	CS202212150_6127	CS202212150_6348	CS202212150_6375
54	0054 L6 IT CTX Glut_5	17	L6 IT CTX Glut_5	0017 L6 IT CTX Glut_5	4	L6 IT CTX Glut	004 L6 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:23,IT-ET:23	Glut	Glut	Slc17a7:10.2	Cck:10.1	Blnk,Il1rapl2,Gm48530,Ccn4	Blnk,Ccnb1,Arhgap25	ACA-AI	ACA	3243	1926	1317	0.47	0.53		0.52	0.48	5791.94548286604	8299.25816249051	21950.9190031153	58749.8481397115	395.960766625883	406.613631068363	CCN202212150	CS202212150_54	CS202212150_5213	CS202212150_6127	CS202212150_6348	CS202212150_6375
55	0055 L5 IT CTX Glut_1	18	L5 IT CTX Glut_1	0018 L5 IT CTX Glut_1	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.8	Cck:10,Adcyap1:4.2	Tcap,Cbln2,Colq,Lgals1	Tcap,Gm11549,Colq	NA	PL-ILA-ORB	3436	2594	842	0.4	0.6		0.39	0.61	5249.66383962991	7903.1270783848	17935.9622205089	49531.1698337292	395.26421136935	408.885093744103	CCN202212150	CS202212150_55	CS202212150_5214	CS202212150_6128	CS202212150_6348	CS202212150_6375
56	0056 L5 IT CTX Glut_1	18	L5 IT CTX Glut_1	0018 L5 IT CTX Glut_1	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:10	Cck:10	Colq,Egr3,Rxfp1,Tmem232	Colq,Satb2,Gm11549	NA	VIS	10177	7632	2545	0.42	0.58		0.33	0.67	4951.63522012579	7535.01060903733	15994.195754717	44073.6868369352	396.888682795082	392.705624654836	CCN202212150	CS202212150_56	CS202212150_5214	CS202212150_6128	CS202212150_6348	CS202212150_6375
57	0057 L5 IT CTX Glut_1	18	L5 IT CTX Glut_1	0018 L5 IT CTX Glut_1	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.6	Cck:10.1	Gm40331,Otx1,Sema3d	Gm40331,Dkkl1,Colq	NA	ACA	1041	916	125	0.52	0.48		0.31	0.69	4756.02947598253	7701.448	14893.1703056769	45026.624	395.073146658635	415.509165923717	CCN202212150	CS202212150_57	CS202212150_5214	CS202212150_6128	CS202212150_6348	CS202212150_6375
58	0058 L5 IT CTX Glut_2	19	L5 IT CTX Glut_2	0019 L5 IT CTX Glut_2	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.9	Cck:9.3	Dkkl1,Arhgap25,Il1rapl2,Egln3	Dkkl1,Cd34,Satb2	NA	VIS	5302	4523	779	0.41	0.59		0.3	0.7	5434.05593632545	8396.84210526316	19341.8596064559	60373.9499358151	401.009967307871	406.746274719689	CCN202212150	CS202212150_58	CS202212150_5215	CS202212150_6128	CS202212150_6348	CS202212150_6375
59	0059 L5 IT CTX Glut_2	19	L5 IT CTX Glut_2	0019 L5 IT CTX Glut_2	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.3,Slc17a6:4.5	Cck:8.8	A830009L08Rik,Prkch,Cdh12,Prlr	A830009L08Rik,Cd34,Arhgap25	RSP-ACA	RSP	3061	2492	569	0.47	0.53		0.35	0.65	4418.3992776886	7647.17926186292	13028.3936597111	45855.3075571177	390.770780304164	391.803482687157	CCN202212150	CS202212150_59	CS202212150_5215	CS202212150_6128	CS202212150_6348	CS202212150_6375
60	0060 L5 IT CTX Glut_2	19	L5 IT CTX Glut_2	0019 L5 IT CTX Glut_2	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.2,Slc17a6:4	Cck:9.1	Dkkl1,Vgll3,Il1rapl2,Dpp4	Dkkl1,Gm13601,Zar1l	NA	ACA	12506	9330	3176	0.53	0.47		0.42	0.58	4636.82068595927	7791.78274559194	14094.3780278671	47483.5617128463	399.854780636939	405.405253288862	CCN202212150	CS202212150_60	CS202212150_5215	CS202212150_6128	CS202212150_6348	CS202212150_6375
61	0061 L5 IT CTX Glut_3	20	L5 IT CTX Glut_3	0020 L5 IT CTX Glut_3	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:10	Cck:9.8	Myl4,Rxfp2,Il1rapl2,Colq	Myl4,Dkkl1,Rxfp2	NA	MOp	19437	9524	9913	0.44	0.56		0.22	0.78	5321.87925241495	6411.87218803591	18422.4533809324	31392.805205286	388.606103040604	389.926725356825	CCN202212150	CS202212150_61	CS202212150_5216	CS202212150_6128	CS202212150_6348	CS202212150_6375
62	0062 L5 IT CTX Glut_3	20	L5 IT CTX Glut_3	0020 L5 IT CTX Glut_3	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.7	Cck:9.6	Myl4,Colq,Tox2,Arhgap25	Myl4,Gm13601,Arhgap25	NA	VIS	1734	1560	174	0.35	0.65		0.1	0.9	3758.49038461538	7223.8275862069	9507.01538461538	37493.8045977011	377.658070974112	392.214083302677	CCN202212150	CS202212150_62	CS202212150_5216	CS202212150_6128	CS202212150_6348	CS202212150_6375
63	0063 L5 IT CTX Glut_4	21	L5 IT CTX Glut_4	0021 L5 IT CTX Glut_4	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.2,Slc17a6:5.8	Cck:9	Gm10635,Batf3,Vwc2l	Gm10635,Batf3,Myl4	NA	VIS	82	9	73	0.5	0.5		0.46	0.54	2715.33333333333	6572.83561643836	5601.33333333333	29992.1506849315	348.593278796845	383.451052158234	CCN202212150	CS202212150_63	CS202212150_5217	CS202212150_6128	CS202212150_6348	CS202212150_6375
64	0064 L5 IT CTX Glut_4	21	L5 IT CTX Glut_4	0021 L5 IT CTX Glut_4	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.6,Slc17a6:5.1	Cck:9	Myl4,Batf3,Rorb,Cplx3	Myl4,Gm13601,Cd34	NA	VIS	7652	6642	1010	0.31	0.69		0.16	0.84	4785.18789521229	7533.10396039604	15364.2651309846	43419.9861386139	406.338370112442	401.746038498206	CCN202212150	CS202212150_64	CS202212150_5217	CS202212150_6128	CS202212150_6348	CS202212150_6375
65	0065 L5 IT CTX Glut_5	22	L5 IT CTX Glut_5	0022 L5 IT CTX Glut_5	5	L5 IT CTX Glut	005 L5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:11,IT-ET:11	Glut	Glut	Slc17a7:9.8	Cck:9.7,Adcyap1:4.3	Dnah14,Satb2,Nnmt,Pard3	Dnah14,Gm34567,A830029E22Rik	PL-ILA, AI	PL-ILA-ORB	2505	1708	797	0.5	0.5		0.51	0.49	5416.31206088993	8216.81806775408	18611.2341920375	52361.6624843162	379.036820491744	395.46942321651	CCN202212150	CS202212150_65	CS202212150_65	CS202212150_6128	CS202212150_6348	CS202212150_6375
66	0066 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.9	Cck:8.8,Adcyap1:4.9	Susd5,Met,St8sia2,Klhl13	Susd5,Dkkl1,Gm39822	NA	VIS	1841	1719	122	0.44	0.56		0.16	0.84	5407.44618964514	8888.16393442623	19468.4898196626	73727.6721311475	401.643247753806	408.366341669776	CCN202212150	CS202212150_66	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
67	0067 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:10.2,Slc17a6:3.3	Cck:6.2,Adcyap1:3.3	BC006965,Endou,Il1rapl2,Lhfpl2	BC006965,1700047F07Rik,Susd5	NA	AUD	4295	4048	247	0.6	0.4		0.16	0.84	5645.34313241107	8700.98785425101	20395.4661561265	68620.9433198381	387.261132069692	406.580259375962	CCN202212150	CS202212150_67	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
68	0068 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.7	Cck:8.4	Dkkl1,Scnn1a,Il1rapl2,Tcerg1l	Dkkl1,Gm13601,BC006965	NA	VIS	2972	2524	448	0.29	0.71		0.14	0.86	4879.71632329635	7709.74776785714	15841.7202852615	46052.8147321429	407.207069023339	414.331539285953	CCN202212150	CS202212150_68	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
69	0069 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.4	Cck:9,Adcyap1:5.1	1700047F07Rik,A830036E02Rik,Rspo1,Aldh1l1	1700047F07Rik,Dkkl1,Gm20752	NA	MOp	38224	20789	17435	0.46	0.54		0.16	0.84	4658.53595651546	6007.69876684829	13813.5019481457	26332.2661887009	375.444785522369	366.912427753265	CCN202212150	CS202212150_69	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
70	0070 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.9,Slc17a6:3.2	Cck:8.3,Adcyap1:3.5	Dkkl1,Aldh1l1,Il1rapl2,Hsd11b1	Dkkl1,1700047F07Rik,Susd5	NA	MOp	4709	3631	1078	0.42	0.58		0.27	0.73	5574.81024511154	7647.92207792208	20166.6287524098	48804.5426716141	396.486314515472	397.389614832499	CCN202212150	CS202212150_70	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
71	0071 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:10	Cck:4.9,Adcyap1:4.3	Gm20752,Kcnh1,Tmem125,Scn7a	Gm20752,1700047F07Rik,Endou	NA	SSp	4741	4170	571	0.45	0.55		0.24	0.76	5491.55059952038	8250.23117338003	19621.6558752998	56337.4518388792	352.995414391685	357.195783366376	CCN202212150	CS202212150_71	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
72	0072 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.8	Cck:8.4,Adcyap1:5.3	Dkkl1,Scn7a,Slc17a7,Tns1	Dkkl1,Hkdc1,1700047F07Rik	NA	PL-ILA-ORB	4538	2621	1917	0.54	0.46		0.61	0.39	6060.58260206028	8640.15597287428	24141.2190003815	63674.7198748044	404.605438411619	407.957039938021	CCN202212150	CS202212150_72	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
73	0073 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.5	Cck:5.7,Adcyap1:4.2	BC006965,Endou,Cntn5,Gm49906	BC006965,Igfn1,Endou	NA	VIS	12602	10988	1614	0.32	0.68		0.16	0.84	4890.27029486713	7967.00681536555	15691.0141973062	52011.3915737299	386.259276197464	381.841118768823	CCN202212150	CS202212150_73	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
74	0074 L4/5 IT CTX Glut_1	23	L4/5 IT CTX Glut_1	0023 L4/5 IT CTX Glut_1	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9.9	Cck:6.3,Adcyap1:5	1700047F07Rik,Scn7a,Slc17a7,Endou	1700047F07Rik,BC006965,Hkdc1	NA	AUD	12094	10138	1956	0.55	0.45		0.34	0.66	5181.44594594595	8329.38190184049	17077.3525350168	60393.1784253579	372.092111091056	376.240582895712	CCN202212150	CS202212150_74	CS202212150_5218	CS202212150_6129	CS202212150_6348	CS202212150_6375
75	0075 L4/5 IT CTX Glut_2	24	L4/5 IT CTX Glut_2	0024 L4/5 IT CTX Glut_2	6	L4/5 IT CTX Glut	006 L4/5 IT CTX Glut	1	IT-ET Glut	01 IT-ET Glut	1	Pallium glutamatergic	1 Pallium glutamatergic	Pallium_Glut:38,IT-ET:38	Glut	Glut	Slc17a7:9,Slc17a6:3.1	Cck:9.9,Adcyap1:5.1	Gm20752,Pld5,Gm34567,Gm12930	Gm20752,Tcap,Gm13601	ORB	PL-ILA-ORB	1450	1118	332	0.42	0.58		0.24	0.76	4291.44186046512	6680.11445783133	11823.8926654741	31753.6596385542	382.104826788165	386.236843501729	CCN202212150	CS202212150_75	CS202212150_5219	CS202212150_6129	CS202212150_6348	CS202212150_6375
